id,router_name,GOLD_ORDER_NUMBER,customer_code,cust_name,Execution_date,cut_date,ITReference,devicestatus,timer
8359,PMNL614,10-1336322,670409,DSM BUSINESS SERVICES BV,2021-12-30 12:21,2044-04-25 00:00,PMNL614 ,No ,null
8360,PTXG206,10-1247171,686417,SCR SIBELCO NV,2022-01-03 08:23,2044-04-26 00:00,PTXG206 ,Yes ,11
8361,PHYD456,10-1358887,674826,SIEMENS AG,2022-02-08 19:00,2044-04-27 00:00,PHYD456 ,Yes ,11
8362,PMPM317,10-1354564,680918,HEINEKEN INTERNATIONAL BV,2022-01-03 10:05,2044-04-28 00:00,null,null,null
8363,PRND004,10-1322509,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 19:45,2044-04-29 00:00,PRND004 ,Yes ,6
8364,PORE480,10-1170601,672782,SCHENKER AG,2022-01-03 10:22,2044-04-30 00:00,null,null,null
8365,PNTE696,10-1122063,672782,SCHENKER AG,2022-01-03 10:51,2044-05-01 00:00,null,null,null
8366,PKUL1824,10-1387901,8106,THE GOODYEAR TIRE AND RUBBER COMPAN,2022-02-08 20:05,2044-05-02 00:00,PKUL1824 ,Yes ,11
8367,PYSC014,10-1375879,687124,NOURYON CHEMICALS BV,2022-02-08 20:14,2044-05-03 00:00,PYSC014 ,Yes ,11
8368,PBLX013,10-1351840,680918,HEINEKEN INTERNATIONAL BV,2022-01-27 01:24,2044-05-04 00:00,null,null,null
8369,PLHR2378,10-1372229,686138,BRITISH AMERICAN SHARED SERVICES G,2022-02-14 05:26,2044-05-05 00:00,PLHR2378 ,No ,null
8370,PLHR2378,10-1372229,686138,BRITISH AMERICAN SHARED SERVICES G,2022-02-14 05:26,2044-05-06 00:00,PLHR2378 ,No ,null
8371,PFUO026,10-1371831,677992,AMCOR GROUP GMBH,2022-03-01 15:48,2044-05-07 00:00,null,No,null
8372,PFUO026,10-1371831,677992,AMCOR GROUP GMBH,2022-03-01 15:48,2044-05-08 00:00,null,No,null
8373,PFUO026,10-1371831,677992,AMCOR GROUP GMBH,2022-03-01 15:48,2044-05-09 00:00,null,No,null
8374,PFUO026,10-1371831,677992,AMCOR GROUP GMBH,2022-03-01 15:48,2044-05-10 00:00,null,No,null
8375,PMAD6018,10-1359966,674826,SIEMENS AG,2022-04-01 15:47,2044-05-11 00:00,null,null,null
8376,PMAD6018,10-1359966,674826,SIEMENS AG,2022-04-01 15:47,2044-05-12 00:00,null,null,null
8377,PLJU394,10-1375182,680918,HEINEKEN INTERNATIONAL BV,2022-04-13 15:51,2044-05-13 00:00,null,No,null
8378,PLJU394,10-1375182,680918,HEINEKEN INTERNATIONAL BV,2022-04-13 15:51,2044-05-14 00:00,null,No,null
8379,PPYX006,10-1350316,684808,BASF SE,2022-05-28 15:47,2044-05-15 00:00,null,null,null
8380,PPYX006,10-1350316,684808,BASF SE,2022-05-28 15:47,2044-05-16 00:00,null,null,null
8381,PATS007,10-1372089,689068,OTIS ELEVATOR COMPANY,2022-06-03 15:41,2044-05-17 00:00,null,null,null
8382,PJLN007,10-1386521,677992,AMCOR GROUP GMBH,2022-06-08 15:42,2044-05-18 00:00,null,null,null
8383,PMSP407,10-1231455,3822,3M USA,2022-02-08 05:44,2044-05-19 00:00,null,No,null
8384,PLBA380,10-1216562,674826,SIEMENS AG,2022-02-08 06:07,2044-05-20 00:00,PLBA380 ,Yes ,11
8385,PBOG1501,10-1211124,674826,SIEMENS AG,2022-02-08 06:18,2044-05-21 00:00,PBOG1501 ,Yes ,11
8386,PLHR2429,10-1259301,40978,SWIFT SC,2022-02-08 07:29,2044-05-22 00:00,PLHR2429 ,Yes ,0
8387,PDAD088,10-1210889,53849,AIRPORTHUB,2022-02-08 07:47,2044-05-23 00:00,PDAD088 ,Yes ,11
8388,PMEL1635,10-1283735,1908,AKZO NOBEL SOURCING BV,2022-02-08 08:13,2044-05-24 00:00,PMEL1635 ,No ,null
8389,PFDY002,10-1245306,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 08:23,2044-05-25 00:00,PFDY002 ,Yes ,6
8390,PSHA3603,10-1335769,684808,BASF SE,2022-05-31 16:06,2044-05-26 00:00,null,null,null
8391,PLPI065,10-1308090,674826,SIEMENS AG,2022-02-08 08:34,2044-05-27 00:00,PLPI065 ,Yes ,11
8392,PVVO119,10-1149566,674826,SIEMENS AG,2022-02-08 10:09,2044-05-28 00:00,PVVO119 ,Yes ,11
8393,PPDK020,10-1326780,53849,AIRPORTHUB,2022-02-08 10:35,2044-05-29 00:00,PPDK020 ,Yes ,11
8394,PZCW027,10-1373617,684808,BASF SE,2022-04-23 15:40,2044-05-30 00:00,null,null,null
8395,PDEN447,10-1293858,39088,FLOWSERVE,2022-02-08 13:09,2044-05-31 00:00,PDEN447 ,Yes ,11
8396,PGRU078,Orders,53849,AIRPORTHUB,2022-02-08 13:48,2044-06-01 00:00,PGRU078 ,Yes ,11
8397,PDXB1996,10-1336191,40978,SWIFT SC,2022-02-08 14:39,2044-06-02 00:00,PDXB1996 ,No ,null
8398,PBOG1509,10-1345367,674826,SIEMENS AG,2022-02-08 14:53,2044-06-03 00:00,PBOG1509 ,Yes ,11
8399,PGLA883,10-1362664,674826,SIEMENS AG,2022-02-08 15:02,2044-06-04 00:00,PGLA883 ,Yes ,11
8400,PQKL073,10-1278427,686849,MARS INFORMATION SERVICES INC,2022-02-08 15:03,2044-06-05 00:00,PQKL073 ,No ,null
8401,PXBK216,10-1314435,680918,HEINEKEN INTERNATIONAL BV,2022-02-08 15:05,2044-06-06 00:00,null,No,null
8402,PUPG031,10-1287839,686849,MARS INFORMATION SERVICES INC,2022-02-08 15:12,2044-06-07 00:00,PUPG031 ,Yes ,11
8403,PDXB1950,10-1299169,661603,SAIPEM SPA,2022-02-08 16:11,2044-06-08 00:00,PDXB1950 ,Yes ,30
8404,PSZR011,10-1351839,680918,HEINEKEN INTERNATIONAL BV,2021-12-30 09:42,2044-06-09 00:00,null,null,null
8405,PKUL2177,10-1335949,674826,SIEMENS AG,2022-02-08 16:22,2044-06-10 00:00,PKUL2177 ,No ,null
8406,PPUS316,10-1327558,7294,EQUINOR ASA,2022-02-08 16:56,2044-06-11 00:00,null,No,null
8407,PATH1861,Orders,53849,AIRPORTHUB,2022-02-08 17:29,2044-06-12 00:00,PATH1861 ,Yes ,11
8408,PMPM291,Orders,686138,BRITISH AMERICAN SHARED SERVICES G,2022-02-08 18:08,2044-06-13 00:00,PMPM291 ,No ,null
8409,PDUR306,10-1304950,680264,AURECON AUSTRALASIA PTY LTD,2021-12-30 12:18,2044-06-14 00:00,null,No,null
8410,PASQ007,10-1277696,671444,HEWLETT PACKARD,2022-02-08 18:10,2044-06-15 00:00,PASQ007 ,Yes ,11
8411,PZCA012,10-1345025,1908,AKZO NOBEL SOURCING BV,2022-02-08 18:22,2044-06-16 00:00,PZCA012 ,No ,null
8412,PBRQ323,10-1344157,674826,SIEMENS AG,2022-02-08 18:31,2044-06-17 00:00,PBRQ323 ,Yes ,11
8413,PATH2327,10-1362780,680918,HEINEKEN INTERNATIONAL BV,2022-01-03 08:15,2044-06-18 00:00,PATH2327 ,Yes ,11
8414,PQQM020,10-1365020,33852,CAP GEMINI SERVICE,2022-02-08 19:18,2044-06-19 00:00,PQQM020 ,No ,null
8415,PVCE353,10-1245187,686417,SCR SIBELCO NV,2022-02-08 19:20,2044-06-20 00:00,PVCE353 ,Yes ,11
8416,PBZV082,10-1384123,682297,EY GLOBAL SERVICES LIMITED,2022-02-08 20:05,2044-06-21 00:00,PBZV082 ,No ,null
8417,PGUA331,10-1384549,33852,CAP GEMINI SERVICE,2022-02-08 20:37,2044-06-22 00:00,PGUA331 ,No ,null
8418,PHKG3656,10-1334620,684083,LENOVO HK SERVICES LTD,2022-03-02 22:24,2044-06-23 00:00,PHKG3656 ,Yes ,11
8419,PHKG3656,10-1334620,684083,LENOVO HK SERVICES LTD,2022-03-02 22:24,2044-06-24 00:00,PHKG3656 ,Yes ,11
8420,PMRS928,10-1400641,672782,SCHENKER AG,2022-03-16 17:08,2044-06-25 00:00,PMRS928 ,Yes ,11
8421,PMRS928,10-1400641,672782,SCHENKER AG,2022-03-16 17:08,2044-06-26 00:00,PMRS928 ,Yes ,11
8422,PMIU015,10-1360851,680234,ICRC,2022-03-18 16:37,2044-06-27 00:00,null,null,null
8423,PBUE2540,Orders,39350,AVERY DENNISON CORPORATION,2022-03-31 15:52,2044-06-28 00:00,PBUE2540 ,Yes ,11
8424,PBUE2540,Orders,39350,AVERY DENNISON CORPORATION,2022-03-31 15:52,2044-06-29 00:00,PBUE2540 ,Yes ,11
8425,PZCW027,10-1373617,684808,BASF SE,2022-04-23 15:40,2044-06-30 00:00,null,null,null
8426,PZCW027,10-1373617,684808,BASF SE,2022-04-23 15:40,2044-07-01 00:00,null,null,null
8427,PSHA3603,10-1335769,684808,BASF SE,2022-05-31 16:06,2044-07-02 00:00,null,null,null
8428,PSHA3603,10-1335769,684808,BASF SE,2022-05-31 16:06,2044-07-03 00:00,null,null,null
8429,PSYD2370,10-1253571,33852,CAP GEMINI SERVICE,2022-02-08 05:00,2044-07-04 00:00,PSYD2370 ,No ,null
8430,PLUX1388,10-1246369,686492,ATOS INTERNATIONAL SAS,2022-02-08 06:22,2044-07-05 00:00,PLUX1388 ,No ,null
8431,PROS064,10-1287760,53849,AIRPORTHUB,2022-02-08 06:28,2044-07-06 00:00,PROS064 ,Yes ,11
8432,PVIE2233,10-1234499,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 07:08,2044-07-07 00:00,PVIE2233 ,Yes ,6
8433,PBKK1808,10-1292927,3822,3M USA,2022-02-08 07:20,2044-07-08 00:00,PBKK1808 ,Yes ,11
8434,PAVL019,10-1181057,23542,TRELLEBORG AB PUBL,2022-02-08 07:30,2044-07-09 00:00,PAVL019 ,Yes ,11
8435,PJNB2205,10-1279249,1908,AKZO NOBEL SOURCING BV,2022-02-08 08:24,2044-07-10 00:00,PJNB2205 ,Yes ,11
8436,PTUL284,10-1247049,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 09:01,2044-07-11 00:00,PTUL284 ,Yes ,6
8437,PSIN5227,10-1284714,10246,KPMG INTERNATIONAL COOPERATIVE,2022-02-08 09:12,2044-07-12 00:00,PSIN5227 ,Yes ,11
8438,PBJS2458,10-1245150,674826,SIEMENS AG,2022-02-08 09:53,2044-07-13 00:00,PBJS2458 ,Yes ,11
8439,PBYU035,10-1235239,686138,BRITISH AMERICAN SHARED SERVICES G,2022-02-08 10:18,2044-07-14 00:00,null,No,null
8440,PMEL1639,10-1285798,686849,MARS INFORMATION SERVICES INC,2022-02-08 10:53,2044-07-15 00:00,PMEL1639 ,No ,null
8441,PDAY060,10-1267466,33852,CAP GEMINI SERVICE,2022-02-08 11:12,2044-07-16 00:00,PDAY060 ,No ,null
8442,PMMA308,10-1269656,686138,BRITISH AMERICAN SHARED SERVICES G,2022-02-08 11:47,2044-07-17 00:00,PMMA308 ,No ,null
8443,PJNB520,Orders,53849,AIRPORTHUB,2022-02-08 12:11,2044-07-18 00:00,PJNB520 ,Yes ,11
8444,PBBU124,10-1317735,40978,SWIFT SC,2022-02-08 12:15,2044-07-19 00:00,PBBU124 ,No ,null
8445,PBIL008,10-1246983,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 12:26,2044-07-20 00:00,PBIL008 ,Yes ,6
8446,PJNB1787,10-1332372,682297,EY GLOBAL SERVICES LIMITED,2022-02-08 12:58,2044-07-21 00:00,null,No,null
8447,PRBM043,10-1304032,687124,NOURYON CHEMICALS BV,2022-02-08 12:59,2044-07-22 00:00,PRBM043 ,Yes ,11
8448,PSHA3761,10-1318591,674826,SIEMENS AG,2022-02-08 13:18,2044-07-23 00:00,PSHA3761 ,Yes ,11
8449,PDUB1752,10-1258774,672782,SCHENKER AG,2022-02-08 13:27,2044-07-24 00:00,PDUB1752 ,Yes ,11
8450,PGLZ377,10-1293855,39088,FLOWSERVE,2022-02-08 13:28,2044-07-25 00:00,PGLZ377 ,Yes ,11
8451,PSIN4248,Orders,661428,MOODYS CORPORATION,2022-02-08 13:41,2044-07-26 00:00,PSIN4248 ,No ,null
8452,PLIM951,10-1210895,53849,AIRPORTHUB,2022-02-08 13:41,2044-07-27 00:00,PLIM951 ,Yes ,11
8453,PMVD288,10-1335222,9594,GLAXOSMITHKLINE SERVICES UNLIMITED,2022-02-08 14:08,2044-07-28 00:00,PMVD288 ,Yes ,11
8454,PKPD035,10-1268926,687124,NOURYON CHEMICALS BV,2022-02-08 14:57,2044-07-29 00:00,PKPD035 ,Yes ,11
8455,PEVX256,10-1316210,680918,HEINEKEN INTERNATIONAL BV,2022-02-08 15:03,2044-07-30 00:00,null,No,null
8456,PHMR027,10-1245875,686417,SCR SIBELCO NV,2022-02-08 15:32,2044-07-31 00:00,PHMR027 ,Yes ,30
8457,PUIO357,10-1212641,53849,AIRPORTHUB,2022-02-08 15:35,2044-08-01 00:00,PUIO357 ,Yes ,11
8458,PZLM168,10-1368841,674826,SIEMENS AG,2022-02-08 15:49,2044-08-02 00:00,PZLM168 ,Yes ,11
8459,PNBO446,10-1347984,53849,AIRPORTHUB,2022-02-08 16:51,2044-08-03 00:00,PNBO446 ,Yes ,11
8460,PSCL1412,10-1268569,674826,SIEMENS AG,2022-02-08 17:27,2044-08-04 00:00,PSCL1412 ,Yes ,11
8461,PNNG031,10-1314699,674826,SIEMENS AG,2022-02-08 17:50,2044-08-05 00:00,PNNG031 ,Yes ,11
8462,PMAN1548,10-1245170,686417,SCR SIBELCO NV,2022-02-08 18:07,2044-08-06 00:00,PMAN1548 ,Yes ,11
8463,PQXB248,10-1350478,684808,BASF SE,2022-01-03 07:28,2044-08-07 00:00,null,null,null
8464,PSGN847,10-1280032,39350,AVERY DENNISON CORPORATION,2022-01-03 08:13,2044-08-08 00:00,PSGN847 ,Yes ,11
8465,SPAR9089,10-1183783,39398,MASTERCARD INTERNATIONAL,2022-01-03 09:02,2044-08-09 00:00,null,null,null
8466,PCPQ298,Orders,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2022-01-03 09:12,2044-08-10 00:00,PCPQ298 ,Yes ,11
8467,PCUZ010,10-1182150,682318,MMG AUSTRALIA LIMITED,2022-02-08 19:22,2044-08-11 00:00,PCUZ010 ,No ,null
8468,PQOC124,Orders,674826,SIEMENS AG,2022-02-08 19:28,2044-08-12 00:00,null,No,null
8469,PLNZ360,10-1344158,674826,SIEMENS AG,2022-02-08 19:53,2044-08-13 00:00,PLNZ360 ,Yes ,11
8470,PKUL2100,10-1318069,9396,GIVAUDAN INTERNATIONAL SA,2022-01-27 01:15,2044-08-14 00:00,PKUL2100 ,No ,null
8471,PBJS040,10-1375090,674826,SIEMENS AG,2022-02-08 20:27,2044-08-15 00:00,PBJS040 ,No ,null
8472,PBOM2613,10-1330922,53849,AIRPORTHUB,2022-02-08 20:36,2044-08-16 00:00,PBOM2613 ,No ,null
8473,PJEV750,10-1410594,674826,SIEMENS AG,2022-02-22 15:53,2044-08-17 00:00,PJEV750 ,Yes ,11
8474,PJEV750,10-1410594,674826,SIEMENS AG,2022-02-22 15:53,2044-08-18 00:00,PJEV750 ,Yes ,11
8475,PMOW2166,10-1283207,1908,AKZO NOBEL SOURCING BV,2022-02-24 15:55,2044-08-19 00:00,PMOW2166 ,No ,null
8476,PBJY020,10-1363147,674826,SIEMENS AG,2022-03-29 15:49,2044-08-20 00:00,PBJY020 ,Yes ,11
8477,PBJY020,10-1363147,674826,SIEMENS AG,2022-03-29 15:49,2044-08-21 00:00,PBJY020 ,Yes ,11
8478,PGDN2396,10-1359658,680918,HEINEKEN INTERNATIONAL BV,2022-04-19 15:44,2044-08-22 00:00,null,null,null
8479,PGDN2396,10-1359658,680918,HEINEKEN INTERNATIONAL BV,2022-04-19 15:44,2044-08-23 00:00,null,null,null
8480,SALA394,Orders,39398,MASTERCARD INTERNATIONAL,2022-06-01 15:52,2044-08-24 00:00,null,null,null
8481,SALA394,Orders,39398,MASTERCARD INTERNATIONAL,2022-06-01 15:52,2044-08-25 00:00,null,null,null
8482,PSDF082,10-1413274,677992,AMCOR GROUP GMBH,2022-06-07 15:45,2044-08-26 00:00,null,null,null
8483,PBOM2236,10-1351322,684808,BASF SE,2022-05-28 15:45,2044-08-27 00:00,null,null,null
8484,PMKE109,10-1227689,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 05:56,2044-08-28 00:00,null,null,null
8485,PATH2278,10-1216447,1908,AKZO NOBEL SOURCING BV,2022-02-08 06:05,2044-08-29 00:00,PATH2278 ,No ,null
8486,PBKK2102,10-1238821,7294,EQUINOR ASA,2022-02-08 07:31,2044-08-30 00:00,PBKK2102 ,Yes ,11
8487,PAOH007,10-1239623,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 08:54,2044-08-31 00:00,PAOH007 ,Yes ,6
8488,PBOS920,10-1181064,23542,TRELLEBORG AB PUBL,2022-02-08 09:12,2044-09-01 00:00,PBOS920 ,Yes ,11
8489,PQYM086,10-1269074,687124,NOURYON CHEMICALS BV,2022-02-08 09:54,2044-09-02 00:00,PQYM086 ,Yes ,11
8490,PADS049,10-1350483,685847,EPIROC ROCK DRILLS AB,2022-03-30 15:54,2044-09-03 00:00,PADS049 ,No ,null
8491,PBUE1526,10-1265750,674826,SIEMENS AG,2022-02-08 10:14,2044-09-04 00:00,PBUE1526 ,Yes ,11
8492,PIEV831,10-1178804,682990,JACOBS DOUWE EGBERTS,2022-02-08 10:56,2044-09-05 00:00,PIEV831 ,No ,null
8493,PEMA171,10-1245173,686417,SCR SIBELCO NV,2022-02-08 10:57,2044-09-06 00:00,PEMA171 ,Yes ,11
8494,PBJS2634,10-1311887,674826,SIEMENS AG,2022-02-08 11:06,2044-09-07 00:00,PBJS2634 ,Yes ,11
8495,PDPA021,10-1288161,686849,MARS INFORMATION SERVICES INC,2022-02-08 11:27,2044-09-08 00:00,PDPA021 ,Yes ,6
8496,PJED141,10-1294114,158,SAUDI ARABIAN AIRLINES,2022-02-08 12:06,2044-09-09 00:00,null,No,null
8497,PDEL2853,10-1287841,686849,MARS INFORMATION SERVICES INC,2022-02-08 12:07,2044-09-10 00:00,PDEL2853 ,Yes ,11
8498,PHKG3831,10-1324562,40978,SWIFT SC,2022-02-08 12:27,2044-09-11 00:00,PHKG3831 ,No ,null
8499,PSSA178,10-1179319,682990,JACOBS DOUWE EGBERTS,2022-02-08 14:35,2044-09-12 00:00,PSSA178 ,No ,null
8500,PRUH350,10-1315829,158,SAUDI ARABIAN AIRLINES,2022-02-08 14:39,2044-09-13 00:00,PRUH350 ,No ,null
8501,PZVH021,10-1288590,674826,SIEMENS AG,2022-02-08 14:54,2044-09-14 00:00,PZVH021 ,Yes ,11
8502,PXCQ031,10-1325224,27707,F.HOFFMANN LA ROCHE AG,2022-02-08 15:26,2044-09-15 00:00,PXCQ031 ,Yes ,11
8503,PCVG236,10-1293391,672782,SCHENKER AG,2022-02-08 15:40,2044-09-16 00:00,PCVG236 ,Yes ,11
8504,PLDJ017,10-1316460,684808,BASF SE,2021-12-30 09:16,2044-09-17 00:00,null,null,null
8505,PZJW026,10-1300554,684808,BASF SE,2021-12-30 09:32,2044-09-18 00:00,null,null,null
8506,PQYY2003,10-1354376,686138,BRITISH AMERICAN SHARED SERVICES G,2022-02-08 16:24,2044-09-19 00:00,PQYY2003 ,No ,null
8507,PKKC019,10-1334083,684808,BASF SE,2021-12-30 12:07,2044-09-20 00:00,null,null,null
8508,PQRA030,10-1344864,683280,SOUTH32 LIMITED,2022-02-08 18:07,2044-09-21 00:00,PQRA030 ,No ,null
8509,PSIN4568,10-1405472,684180,HP INTERNATIONAL SARL,2022-02-18 15:51,2044-09-22 00:00,PSIN4568 ,Yes ,11
8510,PZNN043,10-1254714,684808,BASF SE,2021-12-30 12:36,2044-09-23 00:00,null,null,null
8511,PXXZ017,10-1368149,687124,NOURYON CHEMICALS BV,2022-02-08 18:33,2044-09-24 00:00,PXXZ017 ,Yes ,11
8512,PQFB242,10-1302135,672782,SCHENKER AG,2022-02-08 18:47,2044-09-25 00:00,null,No,null
8513,PQMU009,10-1303625,686849,MARS INFORMATION SERVICES INC,2022-02-08 19:03,2044-09-26 00:00,PQMU009 ,Yes ,11
8514,PHIF006,10-1339711,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 19:09,2044-09-27 00:00,PHIF006 ,Yes ,6
8515,PSAO2155,Orders,660371,WEG INDUSTRIAS SA,2022-02-08 19:23,2044-09-28 00:00,PSAO2155 ,Yes ,11
8516,PAEP134,10-1264263,674826,SIEMENS AG,2022-02-08 19:30,2044-09-29 00:00,PAEP134 ,Yes ,11
8517,PKUL1852,10-1373683,683618,COGNIZANT OIL AND GAS CONSULTING SE,2022-02-08 19:31,2044-09-30 00:00,PKUL1852 ,Yes ,11
8518,PCSO002,10-1207268,684808,BASF SE,2022-01-27 01:17,2044-10-01 00:00,null,null,null
8519,PCSV005,10-1371161,684808,BASF SE,2022-01-27 01:20,2044-10-02 00:00,null,null,null
8520,PMIL4120,10-1342306,680918,HEINEKEN INTERNATIONAL BV,2022-01-27 01:29,2044-10-03 00:00,null,null,null
8521,PLIS2413,Orders,53849,AIRPORTHUB,2022-02-08 20:31,2044-10-04 00:00,PLIS2413 ,Yes ,11
8522,PSIN4568,10-1405472,684180,HP INTERNATIONAL SARL,2022-02-18 15:51,2044-10-05 00:00,PSIN4568 ,Yes ,11
8523,PRIO1258,Orders,686138,BRITISH AMERICAN SHARED SERVICES G,2022-02-24 15:56,2044-10-06 00:00,PRIO1258 ,No ,null
8524,PRIO1258,Orders,686138,BRITISH AMERICAN SHARED SERVICES G,2022-02-24 15:56,2044-10-07 00:00,PRIO1258 ,No ,null
8525,PBUE2851,Orders,677992,AMCOR GROUP GMBH,2022-03-11 15:49,2044-10-08 00:00,null,No,null
8526,PBUE2851,Orders,677992,AMCOR GROUP GMBH,2022-03-11 15:49,2044-10-09 00:00,null,No,null
8527,PSIN5213,Orders,40978,SWIFT SC,2022-03-25 16:43,2044-10-10 00:00,PSIN5213 ,Yes ,0
8528,PSIN5213,Orders,40978,SWIFT SC,2022-03-25 16:43,2044-10-11 00:00,PSIN5213 ,Yes ,0
8529,PADS049,10-1350483,685847,EPIROC ROCK DRILLS AB,2022-03-30 15:54,2044-10-12 00:00,PADS049 ,No ,null
8530,PADS049,10-1350483,685847,EPIROC ROCK DRILLS AB,2022-03-30 15:54,2044-10-13 00:00,PADS049 ,No ,null
8531,PPRG2296,10-1388568,685847,EPIROC ROCK DRILLS AB,2022-04-21 15:53,2044-10-14 00:00,null,null,null
8532,PPRG2296,10-1388568,685847,EPIROC ROCK DRILLS AB,2022-04-21 15:53,2044-10-15 00:00,null,null,null
8533,PDRS278,10-1385208,672782,SCHENKER AG,2022-05-17 15:44,2044-10-16 00:00,null,No,null
8534,PDRS278,10-1385208,672782,SCHENKER AG,2022-05-17 15:44,2044-10-17 00:00,null,No,null
8535,PBOM2236,10-1351322,684808,BASF SE,2022-05-28 15:45,2044-10-18 00:00,null,null,null
8536,PBOM2236,10-1351322,684808,BASF SE,2022-05-28 15:45,2044-10-19 00:00,null,null,null
8537,PABJ462,10-1331149,689614,SIEMENS ENERGY,2022-02-08 04:59,2044-10-20 00:00,PABJ462 ,Yes ,11
8538,PPEN247,10-1289274,53849,AIRPORTHUB,2022-02-08 05:04,2044-10-21 00:00,PPEN247 ,Yes ,11
8539,PQLV024,10-1247369,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 05:05,2044-10-22 00:00,PQLV024 ,Yes ,6
8540,POLO023,10-1229620,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 07:07,2044-10-23 00:00,POLO023 ,Yes ,6
8541,PBHS004,10-1238205,686849,MARS INFORMATION SERVICES INC,2022-02-08 07:08,2044-10-24 00:00,PBHS004 ,Yes ,11
8542,PAKL797,10-1123672,686959,SONY PICTURES ENTERTAINMENT,2022-02-08 08:04,2044-10-25 00:00,PAKL797 ,No ,null
8543,PPHX373,10-1246979,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 08:11,2044-10-26 00:00,PPHX373 ,Yes ,6
8544,PMZR005,10-1313854,680234,ICRC,2022-02-08 08:17,2044-10-27 00:00,null,No,null
8545,PDSM046,10-1245320,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 08:59,2044-10-28 00:00,PDSM046 ,Yes ,6
8546,PKNF030,10-1278475,686849,MARS INFORMATION SERVICES INC,2022-02-08 11:34,2044-10-29 00:00,PKNF030 ,Yes ,11
8547,PDSM048,10-1287964,674826,SIEMENS AG,2022-02-08 12:02,2044-10-30 00:00,PDSM048 ,Yes ,11
8548,PCID026,10-1239601,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 12:25,2044-10-31 00:00,PCID026 ,Yes ,6
8549,PUIO326,Orders,661603,SAIPEM SPA,2022-02-08 12:33,2044-11-01 00:00,null,No,null
8550,PZMY013,10-1297938,687124,NOURYON CHEMICALS BV,2022-02-08 12:55,2044-11-02 00:00,PZMY013 ,Yes ,11
8551,PGLZ376,10-1293855,39088,FLOWSERVE,2022-02-08 13:28,2044-11-03 00:00,PGLZ376 ,Yes ,11
8552,PHGH296,10-1297330,687124,NOURYON CHEMICALS BV,2022-02-08 13:37,2044-11-04 00:00,PHGH296 ,Yes ,11
8553,PMEL1648,10-1303775,23542,TRELLEBORG AB PUBL,2022-02-08 14:03,2044-11-05 00:00,PMEL1648 ,Yes ,11
8554,PADA086,10-1335425,674826,SIEMENS AG,2022-02-08 14:40,2044-11-06 00:00,PADA086 ,Yes ,11
8555,PQWZ034,10-1288589,674826,SIEMENS AG,2022-02-08 14:54,2044-11-07 00:00,PQWZ034 ,Yes ,11
8556,PSPK115,10-1358903,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 15:16,2044-11-08 00:00,null,No,null
8557,PVLC767,10-1297077,686417,SCR SIBELCO NV,2022-02-08 15:23,2044-11-09 00:00,PVLC767 ,Yes ,11
8558,PEPA009,10-1269062,687124,NOURYON CHEMICALS BV,2022-02-08 15:33,2044-11-10 00:00,PEPA009 ,Yes ,11
8559,PSHA3780,10-1353431,674826,SIEMENS AG,2022-02-08 16:22,2044-11-11 00:00,PSHA3780 ,Yes ,11
8560,PBBO002,10-1353490,680234,ICRC,2021-12-30 10:04,2044-11-12 00:00,null,null,null
8561,PTSN462,10-1340112,1908,AKZO NOBEL SOURCING BV,2022-02-08 17:22,2044-11-13 00:00,null,No,null
8562,PCAS729,10-1330665,677992,AMCOR GROUP GMBH,2022-02-08 17:44,2044-11-14 00:00,PCAS729 ,Yes ,11
8563,PBKR002,10-1349087,680234,ICRC,2021-12-30 12:34,2044-11-15 00:00,null,null,null
8564,PWAW9963,Orders,670409,DSM BUSINESS SERVICES BV,2022-01-03 07:31,2044-11-16 00:00,PWAW9963 ,No ,null
8565,PTRN830,10-1325860,9319,KUEHNE AND NAGEL MANAGEMENT AG,2022-02-08 18:26,2044-11-17 00:00,PTRN830 ,No ,null
8566,PBRS727,10-1386089,682895,ANHEUSER BUSCH INBEV NVSA,2022-02-08 18:37,2044-11-18 00:00,PBRS727 ,No ,null
8567,PBIO616,10-1246820,686417,SCR SIBELCO NV,2022-01-03 08:07,2044-11-19 00:00,PBIO616 ,No ,null
8568,PCMB532,10-1378671,680918,HEINEKEN INTERNATIONAL BV,2022-01-03 08:11,2044-11-20 00:00,null,null,null
8569,PAZO023,10-1367054,674826,SIEMENS AG,2022-02-08 18:43,2044-11-21 00:00,PAZO023 ,Yes ,11
