router_name,GOLD_ORDER_NUMBER,customer_code,cust_name,Execution_date,cut_date,ITReference,devicestatus,timer
PLON6320,10-1294497,1908,AKZO NOBEL SOURCING BV,2021-12-24 07:29,2022-01-24 00:00,PLON6320 ,No ,null
PLON6319,10-1294499,1908,AKZO NOBEL SOURCING BV,2021-12-24 07:30,2022-01-25 00:00,null,No,null
SDUB1540,10-1286566,39398,MASTERCARD INTERNATIONAL,2021-12-24 07:30,2022-01-26 00:00,null,null,null
PHKG2363,10-1294498,1908,AKZO NOBEL SOURCING BV,2021-12-24 07:31,2022-01-27 00:00,PHKG2363 ,No ,null
SFRA3684,10-1288406,39398,MASTERCARD INTERNATIONAL,2021-12-24 07:32,2022-01-28 00:00,null,null,null
SWAW13021,10-1294561,14359,MASTERCARD INTERNATIONAL,2021-12-24 07:32,2022-01-29 00:00,null,null,null
PKWI520,10-1140650,36572,MINISTRY OF FOREIGN AFFAIRS NETHERL,2021-12-24 07:33,2022-01-30 00:00,PKWI520 ,No ,null
PMBA040,10-1272391,10524,MAERSK LINE AS,2021-12-24 07:34,2022-01-31 00:00,null,No,null
PAEP133,10-1244627,30075,PHILIP MORRIS INTERNATIONAL,2021-12-24 07:35,2022-02-01 00:00,PAEP133 ,No ,null
PBGF024,10-1151933,680234,ICRC,2021-12-24 07:35,2022-02-02 00:00,null,No,null
SMIL3857,1034391,39398,MASTERCARD INTERNATIONAL,2021-12-24 07:36,2022-02-03 00:00,null,null,null
PPRG2231,10-1263019,674826,SIEMENS AG,2021-12-24 07:36,2022-02-04 00:00,PPRG2231 ,Yes ,11
PPRG2230,10-1263019,674826,SIEMENS AG,2021-12-24 07:36,2022-02-05 00:00,PPRG2230 ,Yes ,11
SIEV809,10-1286583,39398,MASTERCARD INTERNATIONAL,2021-12-24 07:37,2022-02-06 00:00,null,null,null
PBLQ549,10-1246414,33852,CAP GEMINI SERVICE,2021-12-24 07:37,2022-02-07 00:00,null,null,null
PAEP132,10-1244627,30075,PHILIP MORRIS INTERNATIONAL,2021-12-24 07:38,2022-02-08 00:00,PAEP132 ,No ,null
PIWS020,10-1156501,684808,BASF SE,2021-12-24 07:39,2022-02-09 00:00,null,null,null
PBRN478,10-1275705,25574,EUROPEAN COMMISSION CCNCSI,2021-12-24 07:39,2022-02-10 00:00,PBRN478 ,Yes ,6
PBRN479,10-1275705,25574,EUROPEAN COMMISSION CCNCSI,2021-12-24 07:40,2022-02-11 00:00,PBRN479 ,Yes ,6
PXVP107,10-1188978,9396,GIVAUDAN INTERNATIONAL SA,2021-12-24 07:40,2022-02-12 00:00,null,null,null
PLGW506,10-1254423,53849,AIRPORTHUB,2021-12-24 07:40,2022-02-13 00:00,PLGW506 ,Yes ,11
PLGW507,10-1254423,53849,AIRPORTHUB,2021-12-24 07:41,2022-02-14 00:00,PLGW507 ,Yes ,11
PXVP109,10-1188985,9396,GIVAUDAN INTERNATIONAL SA,2021-12-24 07:41,2022-02-15 00:00,null,null,null
PIWS019,10-1156501,684808,BASF SE,2021-12-24 07:42,2022-02-16 00:00,null,null,null
PCFE381,10-1181056,23542,TRELLEBORG AB PUBL,2021-12-24 07:42,2022-02-17 00:00,PCFE381 ,Yes ,11
PFMC002,10-1251917,677992,AMCOR GROUP GMBH,2021-12-25 03:56,2022-02-18 00:00,null,null,null
PBNE1013,10-1293084,53849,AIRPORTHUB,2021-12-25 03:58,2022-02-19 00:00,PBNE1013 ,No ,null
PBNE1014,10-1293084,53849,AIRPORTHUB,2021-12-25 03:58,2022-02-20 00:00,PBNE1014 ,Yes ,11
PQRO201,10-1211414,39350,AVERY DENNISON CORPORATION,2021-12-25 04:00,2022-02-21 00:00,PQRO201 ,Yes ,11
PQRO202,10-1211414,39350,AVERY DENNISON CORPORATION,2021-12-25 04:00,2022-02-22 00:00,PQRO202 ,Yes ,11
PMKZ036,10-1189658,9396,GIVAUDAN INTERNATIONAL SA,2021-12-25 04:01,2022-02-23 00:00,null,null,null
PTGD059,10-1234383,25574,EUROPEAN COMMISSION CCNCSI,2021-12-25 04:01,2022-02-24 00:00,PTGD059 ,Yes ,6
PSEL1889,10-1240184,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:02,2022-02-25 00:00,PSEL1889 ,Yes ,11
PSEL1888,10-1240184,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:03,2022-02-26 00:00,PSEL1888 ,Yes ,11
PTGD058,10-1234383,25574,EUROPEAN COMMISSION CCNCSI,2021-12-25 04:03,2022-02-27 00:00,PTGD058 ,Yes ,6
PKJK168,10-1206938,684808,BASF SE,2021-12-25 04:04,2022-02-28 00:00,null,null,null
SJNB2140,10-1134969,1508,THE WESTERN UNION COMPANY,2021-12-25 04:04,2022-03-01 00:00,null,null,null
SVTE113,10-1242477,39398,MASTERCARD INTERNATIONAL,2021-12-25 04:05,2022-03-02 00:00,null,null,null
PAAO031,10-1223740,674826,SIEMENS AG,2021-12-25 04:06,2022-03-03 00:00,PAAO031 ,No ,null
PSVX188,10-1241574,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:07,2022-03-04 00:00,PSVX188 ,No ,null
PMOW2364,,680720,POYRY PLC,2021-12-25 04:08,2022-03-05 00:00,PMOW2364 ,No ,null
PBWH005,10-1252017,39350,AVERY DENNISON CORPORATION,2021-12-25 04:09,2022-03-06 00:00,PBWH005 ,Yes ,11
PMDW088,10-1200183,686849,MARS INFORMATION SERVICES INC,2021-12-25 04:09,2022-03-07 00:00,PMDW088 ,Yes ,11
PSAV043,10-1254596,684808,BASF SE,2021-12-25 04:10,2022-03-08 00:00,null,null,null
PSAV044,10-1254596,684808,BASF SE,2021-12-25 04:10,2022-03-09 00:00,null,null,null
PQLV029,10-1251912,677992,AMCOR GROUP GMBH,2021-12-25 04:11,2022-03-10 00:00,null,null,null
PISM007,10-1220685,674826,SIEMENS AG,2021-12-25 04:11,2022-03-11 00:00,PISM007 ,Yes ,11
PISM006,10-1220685,674826,SIEMENS AG,2021-12-25 04:11,2022-03-12 00:00,PISM006 ,Yes ,11
PSIN4914,10-1204764,4233,MINISTRY OF FOREIGN AFFAIRS,2021-12-25 04:12,2022-03-13 00:00,PSIN4914 ,Yes ,11
PRIC190,10-1252792,677992,AMCOR GROUP GMBH,2021-12-25 04:12,2022-03-14 00:00,null,null,null
PPNY023,10-1252497,677992,AMCOR GROUP GMBH,2021-12-25 04:13,2022-03-15 00:00,null,null,null
SXVH068,10-1262880,1508,THE WESTERN UNION COMPANY,2021-12-25 04:13,2022-03-16 00:00,null,null,null
PQYI065,10-1123670,686959,SONY PICTURES ENTERTAINMENT,2021-12-25 04:14,2022-03-17 00:00,null,null,null
PMEL1520,10-1100287,674826,SIEMENS AG,2021-12-25 04:15,2022-03-18 00:00,PMEL1520 ,No ,null
SMEX2057,10-1170816,685790,BHP,2021-12-25 04:15,2022-03-19 00:00,null,null,null
PBJM093,10-1214179,9656,BUNDESREPUBLIK DEUTSCHLAND,2021-12-25 04:15,2022-03-20 00:00,PBJM093 ,Yes ,11
PLBE003,10-1288591,674826,SIEMENS AG,2021-12-25 04:16,2022-03-21 00:00,null,No,null
PLBE004,10-1288591,674826,SIEMENS AG,2021-12-25 04:17,2022-03-22 00:00,PLBE004 ,Yes ,11
PSHA3619,10-1171399,686849,MARS INFORMATION SERVICES INC,2021-12-25 04:17,2022-03-23 00:00,null,null,null
PSHA3620,10-1171399,686849,MARS INFORMATION SERVICES INC,2021-12-25 04:18,2022-03-24 00:00,null,null,null
PMUL002,10-1257141,684808,BASF SE,2021-12-25 04:19,2022-03-25 00:00,null,null,null
PANK601,10-1081546,676244,SERVICE PUBLIC FEDERAL AFFAIRES ETR,2021-12-25 04:19,2022-03-26 00:00,null,null,null
PANK596,10-1081546,676244,SERVICE PUBLIC FEDERAL AFFAIRES ETR,2021-12-25 04:20,2022-03-27 00:00,null,null,null
PDEL2852,10-1254101,35730,STEFANINI,2021-12-25 04:21,2022-03-28 00:00,PDEL2852 ,Yes ,6
PBOG1495,Internal,53849,AIRPORTHUB,2021-12-25 04:21,2022-03-29 00:00,null,null,null
PABJ409,10-1212039,680234,ICRC,2021-12-25 04:22,2022-03-30 00:00,PABJ409 ,No ,null
PBOG1496,Internal,53849,AIRPORTHUB,2021-12-25 04:23,2022-03-31 00:00,null,null,null
PMIL4003,10-1289708,674826,SIEMENS AG,2021-12-25 04:23,2022-04-01 00:00,PMIL4003 ,Yes ,11
PMEL1524,10-1292429,674826,SIEMENS AG,2021-12-25 04:24,2022-04-02 00:00,null,null,null
PMUL001,10-1257141,684808,BASF SE,2021-12-25 04:24,2022-04-03 00:00,null,null,null
PCTU498,10-1281777,6485,MINISTRY OF FOREIGN AFFAIRS AND TRA,2021-12-25 04:25,2022-04-04 00:00,PCTU498 ,Yes ,11
PGOA320,10-1273440,10524,MAERSK LINE AS,2021-12-25 04:25,2022-04-05 00:00,null,No,null
PBKK1828,10-1209659,674826,SIEMENS AG,2021-12-25 04:26,2022-04-06 00:00,null,null,null
SAMM459,10-1208476,39398,MASTERCARD INTERNATIONAL,2021-12-25 04:26,2022-04-07 00:00,null,null,null
PMIL4002,10-1289708,674826,SIEMENS AG,2021-12-25 04:26,2022-04-08 00:00,PMIL4002 ,Yes ,11
PRBA217,10-1283806,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2021-12-25 04:27,2022-04-09 00:00,PRBA217 ,Yes ,11
PPAC093,10-1252149,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:28,2022-04-10 00:00,null,null,null
PGDL360,10-1238285,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:29,2022-04-11 00:00,PGDL360 ,No ,null
PGDL359,10-1238285,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:29,2022-04-12 00:00,PGDL359 ,No ,null
PAMS2693,10-1172260,684808,BASF SE,2021-12-25 04:30,2022-04-13 00:00,null,null,null
PIAH204,10-1186334,685790,BHP,2021-12-25 04:31,2022-04-14 00:00,null,null,null
PCPT631,Internal,53849,AIRPORTHUB,2021-12-25 04:31,2022-04-15 00:00,null,null,null
PCPT630,Internal,53849,AIRPORTHUB,2021-12-25 04:32,2022-04-16 00:00,null,null,null
PPUU003,10-1199320,680234,ICRC,2021-12-25 04:32,2022-04-17 00:00,PPUU003 ,Yes ,11
PBEG617,10-1240506,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:33,2022-04-18 00:00,PBEG617 ,No ,null
PBEG618,10-1240506,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:34,2022-04-19 00:00,PBEG618 ,No ,null
PPNH294,10-1214771,9656,BUNDESREPUBLIK DEUTSCHLAND,2021-12-25 04:35,2022-04-20 00:00,PPNH294 ,Yes ,11
PQHZ123,10-1265377,30623,MERITOR,2021-12-25 04:36,2022-04-21 00:00,PQHZ123 ,No ,null
PMNL1816,10-1237846,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:37,2022-04-22 00:00,PMNL1816 ,No ,null
PBLQ552,10-1236447,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:38,2022-04-23 00:00,PBLQ552 ,Yes ,11
PBLQ551,10-1236447,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:39,2022-04-24 00:00,PBLQ551 ,Yes ,11
SPVG615,10-1242876,14359,MASTERCARD INTERNATIONAL,2021-12-25 04:40,2022-04-25 00:00,null,null,null
SLHR2433,10-1275488,661428,MOODYS CORPORATION,2021-12-25 04:40,2022-04-26 00:00,null,null,null
PKRK5671,10-1236399,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:42,2022-04-27 00:00,PKRK5671 ,No ,null
PKRK5670,10-1236399,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:43,2022-04-28 00:00,PKRK5670 ,No ,null
PBUH1387,10-1274365,8106,THE GOODYEAR TIRE AND RUBBER COMPAN,2021-12-25 04:44,2022-04-29 00:00,PBUH1387 ,Yes ,11
PMTY333,10-1251242,30623,MERITOR,2021-12-25 04:45,2022-04-30 00:00,PMTY333 ,No ,null
PZXP004,903003,1908,AKZO NOBEL SOURCING BV,2021-12-25 04:45,2022-05-01 00:00,null,null,null
PDND096,10-1286234,674826,SIEMENS AG,2021-12-25 04:46,2022-05-02 00:00,null,No,null
PPTY361,Internal,53849,AIRPORTHUB,2021-12-25 04:47,2022-05-03 00:00,null,null,null
PPTY362,Internal,53849,AIRPORTHUB,2021-12-25 04:47,2022-05-04 00:00,null,null,null
PGRU303,Internal,53849,AIRPORTHUB,2021-12-25 04:48,2022-05-05 00:00,null,null,null
PGRU302,Internal,53849,AIRPORTHUB,2021-12-25 04:48,2022-05-06 00:00,null,null,null
PMTY287,10-1297334,30623,MERITOR,2021-12-25 04:49,2022-05-07 00:00,PMTY287 ,No ,null
PSIN4335,10-1261964,53849,AIRPORTHUB,2021-12-25 04:49,2022-05-08 00:00,null,null,null
PSIN4334,10-1261964,53849,AIRPORTHUB,2021-12-25 04:50,2022-05-09 00:00,null,null,null
POSL840,,25574,EUROPEAN COMMISSION CCNCSI,2021-12-25 04:50,2022-05-10 00:00,POSL840 ,Yes ,6
PFLA001,10-1196915,680234,ICRC,2021-12-25 04:51,2022-05-11 00:00,PFLA001 ,No ,null
PRNE063,10-1211460,39350,AVERY DENNISON CORPORATION,2021-12-25 04:52,2022-05-12 00:00,PRNE063 ,Yes ,11
PKUL1815,,6485,MINISTRY OF FOREIGN AFFAIRS AND TRA,2021-12-25 04:52,2022-05-13 00:00,PKUL1815 ,Yes ,11
PJKT1589,10-1262571,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:53,2022-05-14 00:00,PJKT1589 ,No ,null
PJKT1592,10-1262571,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:54,2022-05-15 00:00,PJKT1592 ,No ,null
PLED624,10-1242762,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:55,2022-05-16 00:00,PLED624 ,Yes ,11
PTUL281,10-1292593,674826,SIEMENS AG,2021-12-25 04:55,2022-05-17 00:00,PTUL281 ,Yes ,11
PREZ016,10-1257444,30623,MERITOR,2021-12-25 04:56,2022-05-18 00:00,PREZ016 ,No ,null
PRMQ025,10-1192720,53849,AIRPORTHUB,2021-12-25 04:57,2022-05-19 00:00,PRMQ025 ,Yes ,11
PGSE043,10-1236009,684808,BASF SE,2021-12-25 04:57,2022-05-20 00:00,null,null,null
PWOL077,10-1261656,683280,SOUTH32 LIMITED,2021-12-25 04:58,2022-05-21 00:00,PWOL077 ,Yes ,11
PSYD3146,10-1260030,683280,SOUTH32 LIMITED,2021-12-25 04:58,2022-05-22 00:00,PSYD3146 ,Yes ,11
PSYD3145,10-1260030,683280,SOUTH32 LIMITED,2021-12-25 04:58,2022-05-23 00:00,PSYD3145 ,Yes ,11
PREZ002,10-1257530,30623,MERITOR,2021-12-25 04:59,2022-05-24 00:00,null,null,null
PORD458,10-1284687,53849,AIRPORTHUB,2021-12-25 04:59,2022-05-25 00:00,PORD458 ,Yes ,11
PORD457,10-1284687,53849,AIRPORTHUB,2021-12-25 05:00,2022-05-26 00:00,PORD457 ,Yes ,11
PTUL282,10-1292593,674826,SIEMENS AG,2021-12-25 05:00,2022-05-27 00:00,PTUL282 ,Yes ,11
PPNQ555,10-1211499,39350,AVERY DENNISON CORPORATION,2021-12-25 05:00,2022-05-28 00:00,PPNQ555 ,Yes ,11
PLNZ346,10-1264702,30623,MERITOR,2021-12-25 05:01,2022-05-29 00:00,PLNZ346 ,Yes ,11
PLNZ348,10-1264702,30623,MERITOR,2021-12-25 05:01,2022-05-30 00:00,PLNZ348 ,Yes ,11
KMIL1471,10-1299172,661603,SAIPEM SPA,2021-12-25 05:02,2022-05-31 00:00,null,No,null
PHYD345,,9319,KUEHNE AND NAGEL MANAGEMENT AG,2021-12-25 05:02,2022-06-01 00:00,null,No,null
PLAX2262,internal,33852,CAP GEMINI SERVICE,2021-12-25 05:03,2022-06-02 00:00,PLAX2262 ,No ,null
PMBW052,10-1172415,684808,BASF SE,2021-12-25 05:04,2022-06-03 00:00,null,null,null
PKTW3990,10-1292730,57617,APH TYPE 2 INFRASTRUCTURE,2021-12-25 05:04,2022-06-04 00:00,PKTW3990 ,Yes ,11
PKUL2105,10-1200857,36572,MINISTRY OF FOREIGN AFFAIRS NETHERL,2021-12-25 05:04,2022-06-05 00:00,PKUL2105 ,Yes ,11
PKUL2106,10-1200857,36572,MINISTRY OF FOREIGN AFFAIRS NETHERL,2021-12-25 05:05,2022-06-06 00:00,PKUL2106 ,Yes ,11
PKUL2107,10-1200548,36572,MINISTRY OF FOREIGN AFFAIRS NETHERL,2021-12-25 05:05,2022-06-07 00:00,PKUL2107 ,Yes ,11
PNGO470,Internal,53849,AIRPORTHUB,2021-12-25 05:06,2022-06-08 00:00,null,null,null
PNGO471,Internal,53849,AIRPORTHUB,2021-12-25 05:06,2022-06-09 00:00,null,null,null
PTMP060,10-1265786,39350,AVERY DENNISON CORPORATION,2021-12-25 05:07,2022-06-10 00:00,PTMP060 ,Yes ,11
SANR1178,10-1272183,39398,MASTERCARD INTERNATIONAL,2021-12-25 05:08,2022-06-11 00:00,null,null,null
PBOG180,,35504,SITA CORP. VOICE,2021-12-25 05:08,2022-06-12 00:00,PBOG180 ,Yes ,11
SLCY514,,23651,EXXONMOBIL,2021-12-25 05:09,2022-06-13 00:00,null,null,null
PMOW3185,10-1287020,6485,MINISTRY OF FOREIGN AFFAIRS AND TRA,2021-12-25 05:09,2022-06-14 00:00,PMOW3185 ,Yes ,11
PMOW2313,10-1287020,6485,MINISTRY OF FOREIGN AFFAIRS AND TRA,2021-12-25 05:10,2022-06-15 00:00,PMOW2313 ,Yes ,11
PSXB714,10-1300517,674826,SIEMENS AG,2021-12-25 05:11,2022-06-16 00:00,null,null,null
PWAW13952,10-1254678,684808,BASF SE,2021-12-25 05:12,2022-06-17 00:00,null,null,null
PWAW13951,10-1254678,684808,BASF SE,2021-12-25 05:12,2022-06-18 00:00,null,null,null
PSXB713,10-1300517,674826,SIEMENS AG,2021-12-25 05:13,2022-06-19 00:00,null,null,null
PHYD318,,6,BRITISH AIRWAYS PLC,2021-12-25 05:14,2022-06-20 00:00,null,null,null
PHYD203,,158,SAUDI ARABIAN AIRLINES,2021-12-25 05:15,2022-06-21 00:00,PHYD203 ,No ,null
PKUL2095,10-1180774,9396,GIVAUDAN INTERNATIONAL SA,2021-12-25 05:16,2022-06-22 00:00,PKUL2095 ,No ,null
PHOU964,10-1305892,674826,SIEMENS AG,2021-12-25 05:16,2022-06-23 00:00,null,No,null
PXSS044,10-1121725,684808,BASF SE,2021-12-25 05:17,2022-06-24 00:00,null,null,null
PXSS046,10-1121725,684808,BASF SE,2021-12-25 05:18,2022-06-25 00:00,null,null,null
PSJU471,10-1182391,684808,BASF SE,2021-12-25 05:19,2022-06-26 00:00,null,null,null
PUIP185,10-1185403,672782,SCHENKER AG,2021-12-25 05:19,2022-06-27 00:00,null,null,null
PNIM124,10-1081495,676244,SERVICE PUBLIC FEDERAL AFFAIRES ETR,2021-12-25 05:20,2022-06-28 00:00,PNIM124 ,No ,null
PANK635,10-1200466,36572,MINISTRY OF FOREIGN AFFAIRS NETHERL,2021-12-25 05:21,2022-06-29 00:00,PANK635 ,Yes ,11
PANK634,10-1200466,36572,MINISTRY OF FOREIGN AFFAIRS NETHERL,2021-12-25 05:21,2022-06-30 00:00,PANK634 ,Yes ,11
PEMA166,10-1181247,23542,TRELLEBORG AB PUBL,2021-12-25 05:22,2022-07-01 00:00,PEMA166 ,Yes ,11
PNCL550,10-1256945,684808,BASF SE,2021-12-25 05:22,2022-07-02 00:00,null,null,null
PARB029,10-1244642,674826,SIEMENS AG,2021-12-25 05:23,2022-07-03 00:00,PARB029 ,No ,null
PARB028,10-1244642,674826,SIEMENS AG,2021-12-25 05:24,2022-07-04 00:00,PARB028 ,No ,null
SKBI007,10-1298685,23651,EXXONMOBIL,2021-12-25 05:24,2022-07-05 00:00,null,null,null
PANK636,10-1200546,36572,MINISTRY OF FOREIGN AFFAIRS NETHERL,2021-12-25 05:25,2022-07-06 00:00,PANK636 ,Yes ,11
PHOU1000,10-1218810,674826,SIEMENS AG,2021-12-25 05:25,2022-07-07 00:00,PHOU1000 ,Yes ,11
PHOU1001,10-1218810,674826,SIEMENS AG,2021-12-25 05:25,2022-07-08 00:00,PHOU1001 ,Yes ,11
SQJB021,10-1301280,23651,EXXONMOBIL,2021-12-25 05:26,2022-07-09 00:00,null,null,null
PKPD010,10-1214339,674826,SIEMENS AG,2021-12-25 05:26,2022-07-10 00:00,null,null,null
PLIS2519,10-1254655,684808,BASF SE,2021-12-25 05:27,2022-07-11 00:00,null,null,null
PLIS2140,10-1299902,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2021-12-25 05:27,2022-07-12 00:00,PLIS2140 ,Yes ,6
PLIS2069,10-1300008,18112,SITA MESSAGING SERVICES,2021-12-25 05:28,2022-07-13 00:00,PLIS2069 ,Yes ,6
PLIS2135,10-1300382,57084,BELL CANADA,2021-12-25 05:28,2022-07-14 00:00,PLIS2135 ,Yes ,11
PBJX121,10-1221024,684808,BASF SE,2021-12-25 05:29,2022-07-15 00:00,null,null,null
PRMQ024,,53849,AIRPORTHUB,2021-12-25 05:29,2022-07-16 00:00,PRMQ024 ,Yes ,11
PSVO095,10-1172154,684808,BASF SE,2021-12-25 05:29,2022-07-17 00:00,null,null,null
PLYS1067,10-1188194,672782,SCHENKER AG,2021-12-25 05:30,2022-07-18 00:00,null,null,null
PDME167,10-1172152,684808,BASF SE,2021-12-25 05:30,2022-07-19 00:00,null,null,null
PDME166,10-1172152,684808,BASF SE,2021-12-25 05:31,2022-07-20 00:00,null,null,null
PVOZ037,10-1191796,684808,BASF SE,2021-12-25 05:31,2022-07-21 00:00,null,null,null
SDAC694,10-1195494,39398,MASTERCARD INTERNATIONAL,2021-12-25 05:32,2022-07-22 00:00,null,null,null
SBOM2189,10-1305853,14359,MASTERCARD INTERNATIONAL,2021-12-25 05:32,2022-07-23 00:00,null,null,null
PTUN446,10-1121726,684808,BASF SE,2021-12-25 05:34,2022-07-24 00:00,null,null,null
PFEP020,10-1154701,684808,BASF SE,2021-12-25 05:35,2022-07-25 00:00,null,null,null
PBHX1534,10-1079574,684808,BASF SE,2021-12-25 05:35,2022-07-26 00:00,null,null,null
PMAN1488,10-1125227,10524,MAERSK LINE AS,2021-12-25 05:36,2022-07-27 00:00,null,No,null
PBHX1533,10-1079572,684808,BASF SE,2021-12-25 05:36,2022-07-28 00:00,null,null,null
PEZE227,Internal,53849,AIRPORTHUB,2021-12-25 05:37,2022-07-29 00:00,null,null,null
PPRG2234,10-1264701,30623,MERITOR,2021-12-25 05:37,2022-07-30 00:00,PPRG2234 ,Yes ,11
PLED612,10-1191793,684808,BASF SE,2021-12-25 05:38,2022-07-31 00:00,null,null,null
PBOM1902,10-1261149,674826,SIEMENS AG,2021-12-25 05:38,2022-08-01 00:00,null,null,null
PQCC023,10-1206401,684808,BASF SE,2021-12-25 05:39,2022-08-02 00:00,null,null,null
PQCC022,10-1206401,684808,BASF SE,2021-12-25 05:39,2022-08-03 00:00,null,null,null
PQIP012,10-1173521,684808,BASF SE,2021-12-25 05:40,2022-08-04 00:00,null,null,null
PZAG735,10-1160110,684808,BASF SE,2021-12-25 05:40,2022-08-05 00:00,null,null,null
PZAG734,10-1160110,684808,BASF SE,2021-12-25 05:40,2022-08-06 00:00,null,null,null
PKRR086,10-1196166,684808,BASF SE,2021-12-25 05:41,2022-08-07 00:00,null,null,null
PGLO309,10-1173519,684808,BASF SE,2021-12-25 05:41,2022-08-08 00:00,null,null,null
PGLO310,10-1173519,684808,BASF SE,2021-12-25 05:42,2022-08-09 00:00,null,null,null
PPOZ8286,10-1235427,684808,BASF SE,2021-12-25 05:42,2022-08-10 00:00,null,null,null
PSHA3413,10-1287021,6485,MINISTRY OF FOREIGN AFFAIRS AND TRA,2021-12-25 05:43,2022-08-11 00:00,PSHA3413 ,Yes ,11
PTLS1167,10-1240078,672782,SCHENKER AG,2021-12-25 05:43,2022-08-12 00:00,null,null,null
PBOM1913,10-1261149,674826,SIEMENS AG,2021-12-25 05:44,2022-08-13 00:00,null,null,null
PZCY018,10-1266816,684808,BASF SE,2021-12-25 05:44,2022-08-14 00:00,null,null,null
PZNB048,10-1118514,684808,BASF SE,2021-12-25 05:45,2022-08-15 00:00,null,null,null
PLIS2408,10-1301867,53849,AIRPORTHUB,2021-12-25 05:45,2022-08-16 00:00,PLIS2408 ,Yes ,11
PLIS2404,10-1302074,53849,AIRPORTHUB,2021-12-25 05:46,2022-08-17 00:00,PLIS2404 ,Yes ,11
PSSZ133,10-1209964,684808,BASF SE,2021-12-25 05:46,2022-08-18 00:00,null,null,null
PLIS1500,10-1299277,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2021-12-25 05:46,2022-08-19 00:00,PLIS1500 ,Yes ,11
PEZE226,Internal,53849,AIRPORTHUB,2021-12-25 05:47,2022-08-20 00:00,null,null,null
PCGO033,10-1297997,2281,METTLER TOLEDO AG,2021-12-25 05:47,2022-08-21 00:00,null,null,null
PRDU279,10-1234719,674826,SIEMENS AG,2021-12-25 05:49,2022-08-22 00:00,PRDU279 ,No ,null
PHRK035,10-1233986,57617,APH TYPE 2 INFRASTRUCTURE,2021-12-25 05:49,2022-08-23 00:00,PHRK035 ,Yes ,11
PHRK036,10-1233986,57617,APH TYPE 2 INFRASTRUCTURE,2021-12-25 05:50,2022-08-24 00:00,PHRK036 ,Yes ,11
PVLC746,10-1079718,684808,BASF SE,2021-12-25 05:50,2022-08-25 00:00,null,null,null
PQXB227,10-1098463,684808,BASF SE,2021-12-25 05:51,2022-08-26 00:00,null,null,null
PBCN3279,10-1269010,687124,NOURYON CHEMICALS BV,2021-12-25 05:52,2022-08-27 00:00,PBCN3279 ,Yes ,11
PRIO1147,10-1275682,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 05:53,2022-08-28 00:00,PRIO1147 ,No ,null
PRIO1137,10-1275682,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 05:54,2022-08-29 00:00,PRIO1137 ,No ,null
PQEV437,10-1286274,677992,AMCOR GROUP GMBH,2021-12-25 05:54,2022-08-30 00:00,null,null,null
PCOK140,10-1293572,158,SAUDI ARABIAN AIRLINES,2021-12-25 05:55,2022-08-31 00:00,PCOK140 ,Yes ,11
PQEV438,10-1286274,677992,AMCOR GROUP GMBH,2021-12-25 05:55,2022-09-01 00:00,null,null,null
PMAA684,10-1301226,10524,MAERSK LINE AS,2021-12-25 05:56,2022-09-02 00:00,PMAA684 ,No ,null
PGAQ001,10-1301642,680234,ICRC,2021-12-25 05:56,2022-09-03 00:00,null,null,null
PMHT065,10-1252567,677992,AMCOR GROUP GMBH,2021-12-25 05:57,2022-09-04 00:00,null,null,null
PFBM058,10-1232723,57617,APH TYPE 2 INFRASTRUCTURE,2021-12-25 05:57,2022-09-05 00:00,null,No,null
PZHA047,10-1274621,684808,BASF SE,2021-12-25 05:58,2022-09-06 00:00,null,null,null
PCTG061,,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2021-12-25 05:58,2022-09-07 00:00,PCTG061 ,Yes ,0
PYAO066,10-1301700,680234,ICRC,2021-12-25 05:59,2022-09-08 00:00,null,null,null
PCGK268,10-1277004,53849,AIRPORTHUB,2021-12-25 05:59,2022-09-09 00:00,null,null,null
PKIV103,10-1214064,9656,BUNDESREPUBLIK DEUTSCHLAND,2021-12-25 06:00,2022-09-10 00:00,PKIV103 ,Yes ,11
